Customer ID	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection Plan	Premium Tech Support	Streaming TV	Streaming Movies	Streaming Music	Unlimited Data	Paperless Billing	Gender	Age	Married	Number of Dependents	City	Number of Referrals	Tenure in Months	Offer	Avg Monthly Long Distance Charges	Internet Type	Avg Monthly GB Download	Contract	Payment Method	Monthly Charge	Total Charges	Total Refunds	Total Extra Data Charges	Total Long Distance Charges	Total Revenue	Customer Status	Churn Category	Churn Reason	ABC Метка	ABC Наименование группы	XYZ Метка	XYZ Наименование группы	RFM Метка	RFM Наименование группы
0137-OCGAB	1	1	1	0	1	0	0	0	0	0	1	1	Female	25	No	0	Fairfield	0	1	Offer E	1.23	Fiber Optic	69	Month-to-Month	Mailed Check	80,2	80,2	0	0	1,23	81,43	Churned	Price	Lack of affordable download/upload speed	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0137-UDEUO	1	0	0	0	0	0	0	0	0	0	0	0	Female	24	No	0	Stockton	0	3	Offer E	25.75			Month-to-Month	Credit Card	19,85	63,75	0	0	77,25	141	Churned	Price	Long distance charges	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0139-IVFJG	1	0	1	1	1	0	0	1	0	0	1	0	Female	19	Yes	0	Temecula	10	2	None	4.65	Fiber Optic	53	Month-to-Month	Bank Withdrawal	90,35	190,5	0	0	9,3	199,8	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0141-YEAYS	1	1	1	0	1	1	0	0	0	0	1	1	Female	77	No	0	Fallbrook	0	27	None	2.97	Fiber Optic	4	Two Year	Bank Withdrawal	86,45	2401,05	0	0	80,19	2481,24	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
0142-GVYSN	1	0	0	0	0	0	0	0	0	0	0	1	Male	57	No	0	Randsburg	0	26	Offer C	13.34			Month-to-Month	Bank Withdrawal	20,3	511,25	0	0	346,84	858,09	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	123	Неактивные клиенты (Lost Customers)
0147-ESWWR	1	1	1	0	0	0	1	1	1	1	1	1	Female	73	Yes	0	Atascadero	9	39	None	20.15	Fiber Optic	21	Month-to-Month	Bank Withdrawal	101,25	3949,15	0	0	785,85	4735	Stayed			A	VIP-клиент	Y	Нестабильный клиент	121	Потенциально ценные клиенты (Loyal Customers)
0148-DCDOS	1	1	1	0	0	0	0	1	1	1	1	1	Male	41	No	0	Planada	0	25	None	34.88	Fiber Optic	8	Month-to-Month	Bank Withdrawal	94,7	2362,1	0	0	872	3234,1	Churned	Competitor	Competitor had better devices	A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
0151-ONTOV	1	0	1	0	0	0	0	0	0	0	1	0	Female	43	No	0	Moorpark	0	1	Offer E	39.81	Fiber Optic	23	Month-to-Month	Mailed Check	70,9	70,9	0	0	39,81	110,71	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0156-FVPTA	1	0	1	1	0	0	1	0	0	0	1	1	Male	48	Yes	0	Solvang	1	22	Offer D	27.24	DSL	21	Month-to-Month	Bank Withdrawal	54,2	1152,7	0	0	599,28	1751,98	Churned	Attitude	Attitude of service provider	B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
0164-APGRB	1	1	1	1	1	1	1	1	1	1	1	1	Female	56	No	0	Calistoga	0	72	Offer A	48.37	Fiber Optic	5	Two Year	Bank Withdrawal	114,9	8496,7	0	0	3482,64	11979,34	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
0164-XAIRP	1	0	0	0	0	0	0	0	0	0	0	1	Female	51	No	0	La Mirada	0	24	None	10.64			Two Year	Bank Withdrawal	19,55	470,2	0	0	255,36	725,56	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	123	Неактивные клиенты (Lost Customers)
0168-XZKBB	1	1	1	0	0	0	0	1	0	0	1	1	Female	34	Yes	0	Boron	8	19	None	7.84	Fiber Optic	16	Month-to-Month	Bank Withdrawal	86,85	1564,4	0	0	148,96	1713,36	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
0174-QRVVY	1	1	0	0	0	0	0	0	0	0	0	0	Male	21	Yes	2	San Marcos	2	71	None	9.2			Two Year	Credit Card	25,35	1847,55	0	0	653,2	2500,75	Stayed			B	Средний клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
0177-PXBAT	1	1	1	1	0	1	1	1	1	0	1	1	Male	78	Yes	0	Desert Center	7	33	None	25.15	Fiber Optic	20	One Year	Bank Withdrawal	109,9	3694,7	0	0	829,95	4524,65	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
0178-CIIKR	1	0	0	0	0	0	0	0	0	0	0	0	Female	60	No	0	Crows Landing	0	3	None	2.69			Month-to-Month	Credit Card	19,95	58	0	0	8,07	66,07	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0178-SZBHO	1	1	1	0	1	0	0	1	0	0	1	0	Male	54	Yes	1	Tuolumne	7	47	None	1.09	Fiber Optic	13	Month-to-Month	Bank Withdrawal	87,2	4017,45	0	0	51,23	4068,68	Stayed			A	VIP-клиент	X	Стабильный клиент	111	Самые ценные клиенты (Champions)
0181-RITDD	1	0	1	1	1	1	1	1	1	1	1	0	Male	42	Yes	3	San Diego	2	62	None	1.76	Fiber Optic	20	Two Year	Credit Card	108,15	6825,65	0	0	109,12	6934,77	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0186-CAERR	1	1	1	1	1	1	1	1	1	1	1	1	Male	22	No	0	Auburn	0	71	None	2.88	Fiber Optic	48	One Year	Bank Withdrawal	116,3	8309,55	0	0	204,48	8514,03	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0187-QSXOE	1	0	1	0	0	0	0	1	1	1	1	1	Male	71	Yes	0	Fresno	8	7	None	41.97	Fiber Optic	11	Two Year	Bank Withdrawal	89	605,45	0	0	293,79	899,24	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	333	Неактивные клиенты (Lost Customers)
0187-WZNAB	1	0	1	1	0	0	0	0	0	0	1	0	Female	56	Yes	2	Del Rey	6	27	Offer C	46.66	Fiber Optic	28	Month-to-Month	Credit Card	74,4	1972,35	0	0	1259,82	3232,17	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
0188-GWFLE	1	0	0	0	0	0	0	0	0	0	0	0	Male	33	No	0	Redwood City	0	2	None	1.81			Month-to-Month	Credit Card	20,05	33,7	0	0	3,62	37,32	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0191-EQUUH	0	0	1	1	0	0	1	0	0	0	1	0	Female	32	No	3	Landers	0	25	Offer C		Cable	75	Two Year	Bank Withdrawal	35,05	844,45	0	0	0	844,45	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	123	Неактивные клиенты (Lost Customers)
0191-ZHSKZ	1	0	1	1	1	0	0	1	1	0	1	1	Male	80	No	0	Hawthorne	0	30	None	38.61	DSL	5	One Year	Bank Withdrawal	74,75	2111,3	0	0	1158,3	3269,6	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
0193-ESZXP	1	0	1	1	1	0	1	1	1	1	1	1	Female	73	Yes	0	Oceano	1	58	None	16.94	Fiber Optic	19	One Year	Credit Card	105,5	6205,5	0	0	982,52	7188,02	Churned	Attitude	Attitude of support person	A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
0195-IESCP	1	1	1	0	0	0	0	0	1	1	0	1	Male	26	Yes	0	Armona	1	10	Offer D	2.02	Fiber Optic	82	Month-to-Month	Bank Withdrawal	85,25	855,3	0	100	20,2	975,5	Churned	Competitor	Competitor offered more data	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
0196-JTUQI	1	1	1	0	0	0	0	0	0	0	1	1	Female	59	No	0	Clarksburg	0	9	None	9.27	Fiber Optic	28	Month-to-Month	Credit Card	75,2	633,85	0	0	83,43	717,28	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0196-VULGZ	1	1	1	0	0	0	0	0	1	0	1	1	Female	78	Yes	0	Irvine	1	6	None	28.71	Fiber Optic	17	Month-to-Month	Bank Withdrawal	84,35	474,9	0	0	172,26	647,16	Churned	Other	Deceased	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
0197-PNKNK	1	1	1	1	0	1	0	0	0	0	0	0	Female	47	Yes	1	Scotts Valley	7	69	None	38.92	Fiber Optic	16	One Year	Bank Withdrawal	84,45	5848,6	0	40	2685,48	8574,08	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
0201-MIBOL	1	1	1	1	0	0	0	1	1	1	1	1	Female	68	No	0	Salida	0	66	None	10.45	Fiber Optic	20	Two Year	Bank Withdrawal	102,4	6471,85	0	0	689,7	7161,55	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0201-OAMXR	1	1	1	1	1	1	1	1	1	1	1	0	Female	30	No	0	Mckinleyville	0	70	Offer A	10.21	Fiber Optic	52	One Year	Credit Card	115,55	8127,6	0	0	714,7	8842,3	Churned	Dissatisfaction	Network reliability	A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
0203-HHYIJ	1	1	0	0	0	0	0	0	0	0	0	0	Male	62	No	0	Atherton	0	25	Offer C	5.57			One Year	Bank Withdrawal	25,3	676,35	0	0	139,25	815,6	Churned	Price	Long distance charges	C	Низкорентабельный клиент	X	Стабильный клиент	123	Неактивные клиенты (Lost Customers)
0206-OYVOC	1	0	0	0	0	0	0	0	0	0	0	1	Female	52	Yes	2	Huntington Beach	1	46	Offer B	24.33			Two Year	Credit Card	19,25	864,2	0	0	1119,18	1983,38	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
0206-TBWLC	1	1	1	1	1	1	1	1	1	1	1	1	Female	63	Yes	0	Calimesa	7	54	Offer B	11.4	Fiber Optic	26	One Year	Credit Card	114,65	6049,5	0	0	615,6	6665,1	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0207-MDKNV	1	0	1	1	0	1	1	1	1	1	1	0	Female	54	No	0	Daly City	0	15	None	22.39	Fiber Optic	7	Month-to-Month	Bank Withdrawal	105,1	1582,75	0	0	335,85	1918,6	Churned	Competitor	Competitor made better offer	B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
0208-BPQEJ	1	0	0	0	0	0	0	0	0	0	0	0	Female	48	Yes	1	Middletown	0	12	Offer D	8.25			Month-to-Month	Bank Withdrawal	19,4	198,1	0	0	99	297,1	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0212-ISBBF	0	0	1	0	1	0	0	1	1	1	1	1	Female	51	No	0	Berkeley	0	22	None		Cable	22	Month-to-Month	Bank Withdrawal	50,35	1098,85	0	0	0	1098,85	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
0214-JHPFW	0	0	1	0	1	1	1	1	1	1	1	0	Female	22	Yes	0	Lost Hills	9	70	None		Cable	85	Two Year	Bank Withdrawal	57,8	4039,3	1,01	0	0	4038,29	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0215-BQKGS	1	0	1	1	1	1	0	0	0	0	0	1	Male	52	No	0	Garden Grove	0	30	Offer C	24.73	Fiber Optic	20	Month-to-Month	Credit Card	84,3	2438,6	0	130	741,9	3310,5	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
0218-QNVAS	1	1	1	0	1	0	0	1	1	1	1	0	Male	22	Yes	1	Indio	1	71	Offer A	28.34	Fiber Optic	59	One Year	Bank Withdrawal	100,55	7113,75	16,99	0	2012,14	9108,9	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
0219-QAERP	1	0	0	0	0	0	0	0	0	0	0	0	Male	33	Yes	0	Oxnard	2	30	None	9.81			One Year	Credit Card	19,8	576,65	0	0	294,3	870,95	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	323	Неактивные клиенты (Lost Customers)
0219-YTZUE	1	1	1	0	1	1	0	0	0	1	1	1	Male	26	Yes	0	San Diego	5	4	Offer E	28.77	Fiber Optic	19	Month-to-Month	Bank Withdrawal	84,8	371,9	0	0	115,08	486,98	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0220-EBGCE	1	0	1	0	0	1	0	0	1	1	1	1	Male	58	No	0	Escondido	0	2	Offer E	14.14	Fiber Optic	28	Month-to-Month	Bank Withdrawal	85,85	167,3	0	0	28,28	195,58	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
0221-NAUXK	1	0	0	0	0	0	0	0	0	0	0	1	Male	22	No	1	Moreno Valley	0	10	None	7.86			One Year	Bank Withdrawal	19,95	219,5	0	0	78,6	298,1	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
0221-WMXNQ	1	0	1	1	0	0	0	0	0	0	1	0	Male	66	No	0	Chino	0	4	Offer E	36.4	Fiber Optic	29	One Year	Bank Withdrawal	75,35	273,4	0	0	145,6	419	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	333	Неактивные клиенты (Lost Customers)
0222-CNVPT	0	0	1	1	0	0	0	1	1	1	1	1	Male	69	No	0	Sacramento	0	52	Offer B		DSL	19	Two Year	Credit Card	48,8	2555,05	0	0	0	2555,05	Stayed			B	Средний клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
0224-HJAPT	1	1	1	0	0	0	0	0	0	1	1	0	Male	25	No	0	San Diego	0	5	None	22.01	Cable	85	Month-to-Month	Bank Withdrawal	47,15	223,15	0	0	110,05	333,2	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
0224-NIJLP	1	0	0	0	0	0	0	0	0	0	0	0	Male	30	Yes	3	Turlock	1	8	Offer E	2.87			Two Year	Credit Card	20,15	165,5	0	0	22,96	188,46	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
0224-RLWWD	1	0	1	0	0	0	0	0	0	0	1	1	Female	73	No	0	Calexico	0	2	Offer E	23.91	Cable	22	One Year	Bank Withdrawal	44,3	89,3	0	0	47,82	137,12	Joined			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
0225-ZORZP	1	0	1	0	1	0	0	0	1	1	1	0	Male	46	No	0	Groveland	0	3	Offer E	13.72	Fiber Optic	26	Month-to-Month	Bank Withdrawal	84,3	235,05	0	0	41,16	276,21	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
0228-MAUWC	1	1	1	0	0	1	1	0	0	0	1	0	Male	40	No	0	Los Gatos	0	19	Offer D	11.85	DSL	18	Month-to-Month	Bank Withdrawal	59,55	1144,6	0	0	225,15	1369,75	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
0229-LFJAF	1	1	1	1	1	1	1	0	0	0	1	0	Male	53	No	0	Clovis	0	72	Offer A	3.66	DSL	13	Two Year	Bank Withdrawal	69,65	4908,25	0	0	263,52	5171,77	Stayed			A	VIP-клиент	X	Стабильный клиент	111	Самые ценные клиенты (Champions)
0230-UBYPQ	0	0	1	1	0	0	1	0	0	0	1	0	Male	76	Yes	0	Hyampom	2	63	Offer B		DSL	7	One Year	Bank Withdrawal	36,1	2298,9	0	0	0	2298,9	Stayed			B	Средний клиент	X	Стабильный клиент	112	Потенциально ценные клиенты (Loyal Customers)
0230-WEQUW	0	0	1	1	1	1	1	1	0	0	1	1	Male	38	Yes	0	Woodland Hills	1	66	None		DSL	29	Two Year	Bank Withdrawal	56,6	3789,2	0	0	0	3789,2	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0231-LXVAP	1	0	1	0	0	0	1	0	0	0	1	1	Male	23	No	0	Temecula	0	1	None	44.56	Fiber Optic	27	Month-to-Month	Bank Withdrawal	75,9	75,9	0	0	44,56	120,46	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0233-FTHAV	1	1	1	0	0	1	0	0	0	0	1	1	Female	24	No	0	Livingston	0	60	None	15.29	Fiber Optic	48	One Year	Bank Withdrawal	79,2	4765	0	0	917,4	5682,4	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
0234-TEVTT	0	0	1	1	0	1	0	0	1	1	1	0	Female	43	Yes	3	Tulare	3	48	None		DSL	22	One Year	Credit Card	45	2196,3	0	0	0	2196,3	Stayed			B	Средний клиент	X	Стабильный клиент	112	Потенциально ценные клиенты (Loyal Customers)
0235-KGSLC	1	0	1	0	0	1	0	1	0	0	1	1	Female	45	No	0	Buellton	0	1	Offer E	33.34	Fiber Optic	4	Month-to-Month	Credit Card	85,55	85,55	0	0	33,34	118,89	Churned	Other	Moved	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0236-HFWSV	1	1	1	0	0	0	0	1	1	1	1	1	Male	49	No	0	Palmdale	0	15	None	48.93	Fiber Optic	15	Month-to-Month	Bank Withdrawal	93,35	1444,65	0	0	733,95	2178,6	Churned	Competitor	Competitor had better devices	B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
0237-YFUTL	1	1	1	1	1	0	1	1	1	1	1	1	Female	62	Yes	0	Midway City	4	50	Offer B	34.57	Fiber Optic	13	Month-to-Month	Bank Withdrawal	109,65	5405,8	0	0	1728,5	7134,3	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
0238-WHBIQ	1	1	1	1	1	1	1	1	1	1	1	0	Male	25	Yes	1	Folsom	10	72	Offer A	33.75	Cable	30	Two Year	Credit Card	89,7	6339,3	0	0	2430	8769,3	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
0239-OXEXL	1	1	1	1	1	0	0	0	0	0	0	0	Female	37	No	0	Oakland	0	46	None	43.27	Fiber Optic	21	Month-to-Month	Credit Card	84,25	3847,6	0	100	1990,42	5938,02	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
0244-LGNFY	1	1	1	1	1	1	1	1	1	1	1	0	Female	35	Yes	1	San Anselmo	4	72	None	30	DSL	19	Two Year	Bank Withdrawal	92,65	6733	0	0	2160	8893	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
0247-SLUJI	1	0	0	0	0	0	0	0	0	0	0	0	Male	37	Yes	3	Duarte	2	1	None	34.28			Month-to-Month	Credit Card	19,7	19,7	0	0	34,28	53,98	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0248-IPDFW	1	1	1	0	0	0	0	0	0	0	1	1	Female	19	No	0	Lake Elsinore	0	1	None	29.13	Cable	51	Month-to-Month	Bank Withdrawal	50,1	50,1	0	0	29,13	79,23	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
0248-PGHBZ	1	0	1	1	1	0	1	1	0	0	1	1	Female	69	No	0	San Clemente	0	67	Offer A	2.57	Fiber Optic	21	Two Year	Bank Withdrawal	92,45	6140,85	0	0	172,19	6313,04	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
0253-ZTEOB	1	1	1	0	1	0	1	1	1	1	1	0	Female	44	Yes	1	Los Angeles	5	48	None	8.94	DSL	27	Two Year	Bank Withdrawal	79,65	3870,3	0	0	429,12	4299,42	Stayed			A	VIP-клиент	X	Стабильный клиент	111	Самые ценные клиенты (Champions)
0254-FNMCI	1	0	1	1	1	1	1	1	1	1	1	1	Female	19	No	0	Downey	0	72	None	41.91	Fiber Optic	73	Two Year	Bank Withdrawal	109,9	7624,2	0	0	3017,52	10641,72	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
